customer_id,bank_id,first_name,last_name,account_no,account_type,phone
6408,28,Manish,Bansal,5062482326,Current,9427547503
6409,75,Anjali,Das,4182783117,Saving,9899387911
6410,38,Arjun,Chauhan,8770495541,Current,9956241416
6411,24,Deepa,Pandey,7146524449,Current,9332011098
6412,63,Deepa,Bansal,1780228608,Saving,9708068216
6413,58,Swati,Nair,2432409416,Current,9357377654
6414,27,Suresh,Deshmukh,2175852678,Current,9408300762
6415,99,Swati,Bansal,6887301901,Saving,9229573224
6416,74,Anjali,Joshi,5625056539,Current,9407385986
6417,79,Vijay,Yadav,1612990027,Current,9321200877
6418,22,Arjun,Das,4723400449,Saving,9834963802
6419,51,Anjali,Deshmukh,1884212014,Saving,9465518723
6420,62,Manish,Deshmukh,9410241915,Saving,9250388850
6421,96,Kavita,Bhattacharya,7741881285,Saving,9504266646
6422,73,Meena,Deshmukh,2243094562,Saving,9845151098
6423,38,Meena,Nair,1747951769,Saving,9240124682
6424,12,Arjun,Joshi,3376497626,Current,9212843177
6425,40,Swati,Kulkarni,6920411634,Saving,9648512620
6426,21,Vijay,Joshi,2706362341,Saving,9265639479
6427,55,Anjali,Das,8672820520,Current,9341936255
6428,20,Vijay,Joshi,4239940895,Saving,9519623552
6429,68,Manish,Chauhan,4076447311,Saving,9609647889
6430,39,Anjali,Deshmukh,4025275212,Saving,9407767441
6431,79,Swati,Kulkarni,9324049114,Saving,9240530022
6432,23,Arjun,Pandey,9574402471,Saving,9866641896
6433,84,Suresh,Deshmukh,1216450751,Saving,9835159620
6434,15,Suresh,Das,5892865599,Saving,9749211396
6435,11,Manish,Kulkarni,9530861623,Saving,9782603111
6436,44,Anjali,Pandey,4407152475,Current,9892497653
6437,65,Anjali,Bhattacharya,6790717373,Current,9131369750
6438,25,Suresh,Joshi,9480309071,Current,9428506236
6439,73,Manish,Yadav,2719129205,Saving,9261259516
6440,37,Vijay,Chauhan,1824740601,Current,9367181385
6441,35,Deepa,Joshi,1833401542,Saving,9147127067
6442,32,Manish,Chauhan,7571305391,Saving,9409064989
6443,56,Suresh,Kulkarni,6488607965,Saving,9751047183
6444,24,Rohan,Joshi,8143736563,Saving,9350563270
6445,55,Anjali,Bhattacharya,7975078380,Saving,9269096703
6446,51,Kavita,Chauhan,9254990996,Saving,9475215328
6447,76,Arjun,Kulkarni,4602596051,Saving,9929966853
6448,48,Manish,Deshmukh,5142442925,Current,9687963327
6449,63,Meena,Bansal,5753410600,Current,9952214167
6450,5,Deepa,Joshi,3533669514,Saving,9393571852
6451,11,Suresh,Bhattacharya,5500357906,Saving,9120044986
6452,68,Deepa,Yadav,5483561451,Saving,9620602395
6453,19,Vijay,Das,1111459322,Saving,9673048360
6454,37,Suresh,Pandey,4088114016,Saving,9697226867
6455,14,Vijay,Bansal,5098129358,Current,9505201270
6456,59,Meena,Chauhan,2073182089,Current,9404650266
6457,90,Suresh,Bansal,2909937565,Saving,9592869361
6458,66,Swati,Chauhan,3744327396,Saving,9943573148
6459,91,Rohan,Bansal,6249360323,Saving,9576004769
6460,81,Swati,Bhattacharya,4946979763,Saving,9414839607
6461,14,Anjali,Bhattacharya,1938245466,Saving,9569932067
6462,60,Meena,Chauhan,4923066130,Current,9987430302
6463,2,Arjun,Pandey,9534893195,Saving,9329317811
6464,7,Swati,Deshmukh,9443044058,Saving,9135752911
6465,19,Arjun,Bhattacharya,4039654228,Current,9987073899
6466,93,Arjun,Deshmukh,1324513618,Saving,9698410968
6467,26,Meena,Joshi,8066898637,Saving,9616400657
6468,52,Arjun,Pandey,4496849604,Saving,9694338807
6469,66,Manish,Pandey,8957253542,Saving,9820533817
6470,35,Swati,Deshmukh,4673416365,Saving,9600441809
6471,76,Anjali,Kulkarni,5475547072,Saving,9888884192
6472,24,Rohan,Kulkarni,9642835924,Saving,9794787512
6473,2,Arjun,Nair,1275765418,Saving,9990748107
6474,22,Vijay,Das,9330167783,Saving,9818509735
6475,22,Swati,Yadav,1090159235,Saving,9232777542
6476,94,Kavita,Nair,6934133768,Saving,9138703869
6477,21,Vijay,Deshmukh,7872697807,Current,9556677121
6478,2,Suresh,Joshi,2610246583,Current,9663664698
6479,4,Manish,Chauhan,5383737470,Current,9484602329
6480,84,Vijay,Das,1139669679,Current,9412104295
6481,32,Vijay,Kulkarni,7211447384,Current,9807691077
6482,64,Rohan,Kulkarni,5075513782,Saving,9627341106
6483,65,Rohan,Deshmukh,9595365885,Saving,9214829599
6484,25,Arjun,Chauhan,1572163779,Current,9532319911
6485,23,Anjali,Pandey,3993318380,Saving,9569661598
6486,70,Anjali,Deshmukh,1693145459,Saving,9652628171
6487,84,Swati,Kulkarni,7045659032,Saving,9659469006
6488,5,Vijay,Kulkarni,5830122202,Saving,9136309711
6489,57,Arjun,Pandey,5187659184,Saving,9826442136
6490,36,Meena,Bhattacharya,6576707173,Saving,9839589660
6491,12,Suresh,Deshmukh,8467520662,Current,9992827863
6492,82,Deepa,Bhattacharya,4210175086,Saving,9413508811
6493,54,Rohan,Kulkarni,4487832971,Saving,9410460382
6494,25,Kavita,Pandey,2676956705,Saving,9535838910
6495,46,Suresh,Chauhan,3521534638,Saving,9556493905
6496,40,Meena,Nair,2885586482,Current,9872411849
6497,47,Arjun,Chauhan,4297691414,Saving,9618650526
6498,19,Vijay,Deshmukh,6151870631,Saving,9146547019
6499,4,Arjun,Kulkarni,3195717123,Saving,9957350326
6500,77,Suresh,Pandey,5087991381,Saving,9629945239
6501,42,Swati,Deshmukh,7203046938,Saving,9921022449
6502,27,Vijay,Chauhan,1927721540,Current,9727934075
6503,29,Arjun,Das,6682888786,Saving,9618701209
6504,72,Kavita,Chauhan,2194020329,Saving,9400517747
6505,10,Suresh,Kulkarni,4905798759,Saving,9532126294
6506,98,Suresh,Das,8739027183,Saving,9623523364
6507,51,Anjali,Pandey,4715825553,Current,9565159067
6508,80,Vijay,Joshi,3668448174,Saving,9127608163
6509,10,Arjun,Joshi,5277249868,Saving,9157588475
6510,84,Swati,Yadav,5437501977,Saving,9261030994
6511,86,Manish,Bansal,7771283010,Saving,9298003245
6512,55,Vijay,Nair,7989727834,Saving,9438120404
6513,8,Rohan,Bansal,8411442283,Saving,9247543143
6514,6,Arjun,Chauhan,1379357034,Current,9562352666
6515,24,Arjun,Nair,6369557663,Saving,9336646027
6516,24,Deepa,Kulkarni,7320716002,Saving,9244980169
6517,34,Vijay,Bansal,1262804612,Saving,9776297292
6518,44,Vijay,Yadav,9308927960,Current,9598818059
6519,28,Swati,Das,8484806760,Current,9216528681
6520,29,Rohan,Pandey,6511572350,Current,9970922333
6521,77,Meena,Das,4534101690,Current,9814880837
6522,5,Kavita,Joshi,9877687449,Saving,9761949585
6523,40,Kavita,Bhattacharya,9534183483,Current,9741315145
6524,100,Meena,Kulkarni,7321847443,Current,9800390421
6525,1,Rohan,Yadav,8154352370,Saving,9755440852
6526,51,Suresh,Bhattacharya,7011449144,Saving,9632559569
6527,11,Rohan,Deshmukh,4155238672,Current,9947473533
6528,47,Vijay,Bhattacharya,8372319535,Current,9261938412
6529,57,Vijay,Das,9563298129,Saving,9124664956
6530,95,Arjun,Bhattacharya,9437006818,Saving,9910692870
6531,85,Suresh,Pandey,9131863264,Saving,9802261474
6532,51,Anjali,Yadav,7298683079,Saving,9235248413
6533,70,Meena,Chauhan,2930417721,Current,9895019235
6534,80,Anjali,Joshi,3482758387,Saving,9622670077
6535,18,Swati,Nair,8562864313,Saving,9125714008
6536,8,Arjun,Bansal,3679566674,Current,9619051267
6537,48,Suresh,Kulkarni,4354696235,Current,9271539309
6538,66,Meena,Pandey,3935676171,Saving,9393014305
6539,96,Rohan,Das,2761314684,Saving,9428803055
6540,7,Suresh,Pandey,7266536247,Current,9217845713
6541,27,Rohan,Deshmukh,6986229467,Saving,9705931264
6542,5,Meena,Bhattacharya,7068537283,Saving,9539313640
6543,88,Arjun,Deshmukh,2973026909,Saving,9396286843
6544,59,Meena,Bansal,1531132347,Saving,9660404035
6545,62,Deepa,Chauhan,7534927389,Current,9630635181
6546,19,Kavita,Yadav,4566941092,Saving,9328622208
6547,30,Rohan,Chauhan,7606884348,Saving,9685754830
6548,56,Deepa,Bhattacharya,8923425568,Current,9149770130
6549,73,Manish,Pandey,3093618293,Current,9130749582
6550,37,Deepa,Pandey,7706473594,Saving,9823541123
6551,16,Meena,Nair,8542954164,Current,9403969366
6552,62,Kavita,Deshmukh,1589600242,Current,9134103851
6553,68,Manish,Nair,4057533892,Current,9962428500
6554,41,Anjali,Deshmukh,7940401760,Saving,9981082055
6555,66,Manish,Kulkarni,2101446886,Current,9215622530
6556,89,Vijay,Pandey,6946477806,Saving,9167439187
6557,77,Vijay,Joshi,6862007553,Saving,9942534074
6558,35,Kavita,Kulkarni,4761397788,Saving,9273888336
6559,49,Manish,Nair,2002529424,Saving,9955405884
6560,91,Vijay,Pandey,8991307955,Saving,9730691359
6561,69,Swati,Yadav,3827825894,Current,9145949816
6562,58,Deepa,Bansal,5312103668,Saving,9612167382
6563,96,Rohan,Bhattacharya,3108315795,Saving,9338598863
6564,77,Vijay,Nair,1312029579,Saving,9210796461
6565,80,Swati,Yadav,9796686681,Current,9261515072
6566,92,Swati,Bansal,8879006947,Current,9535709589
6567,60,Rohan,Chauhan,2574372743,Current,9477124137
6568,56,Suresh,Chauhan,6605667224,Saving,9851216349
6569,91,Meena,Bansal,4661635887,Current,9630007519
6570,51,Anjali,Deshmukh,4665941649,Saving,9463977844
6571,35,Meena,Das,8101992199,Current,9383548958
6572,9,Rohan,Yadav,6271732017,Current,9809672596
6573,14,Vijay,Das,7064047116,Saving,9382039301
6574,48,Meena,Chauhan,8323340661,Saving,9259584625
6575,16,Vijay,Nair,9708083878,Saving,9413845063
6576,41,Kavita,Chauhan,1290129438,Saving,9633636995
6577,36,Arjun,Nair,2509808549,Saving,9128852238
6578,2,Anjali,Nair,9211367381,Current,9794035313
6579,42,Swati,Yadav,4625147526,Saving,9922401056
6580,52,Rohan,Das,1774071525,Saving,9128620516
6581,48,Meena,Pandey,6658827154,Saving,9184128302
6582,51,Kavita,Yadav,6809151390,Current,9691519423
6583,26,Deepa,Nair,9129647603,Saving,9530261313
6584,6,Suresh,Das,6059260885,Saving,9100164754
6585,65,Arjun,Deshmukh,3604638060,Current,9476766337
6586,27,Swati,Yadav,2654707466,Current,9244312438
6587,55,Swati,Joshi,3477755648,Saving,9276053170
6588,9,Suresh,Pandey,3171491188,Saving,9192450391
6589,4,Meena,Deshmukh,4690128834,Saving,9358259207
6590,22,Vijay,Chauhan,2992458013,Saving,9518161895
6591,47,Rohan,Das,5831181372,Saving,9845206997
6592,6,Swati,Joshi,4390186143,Saving,9517647383
6593,27,Suresh,Chauhan,8853758298,Saving,9403340304
6594,49,Vijay,Nair,9991849774,Saving,9336603412
6595,65,Deepa,Pandey,7200339754,Current,9388930031
6596,36,Manish,Yadav,7873297930,Saving,9518222662
6597,82,Manish,Kulkarni,3537811883,Current,9282479206
6598,33,Swati,Chauhan,4496977956,Current,9512126359
6599,95,Meena,Deshmukh,7534372918,Saving,9122387008
6600,16,Vijay,Pandey,3269281861,Saving,9606230225
6601,82,Meena,Chauhan,2404887916,Current,9313678217
6602,61,Arjun,Kulkarni,8400651958,Saving,9742200693
6603,19,Rohan,Joshi,5707620375,Current,9724984881
6604,30,Kavita,Bansal,3237044344,Saving,9426305747
6605,17,Anjali,Yadav,4211273151,Saving,9287233059
6606,54,Manish,Deshmukh,7132259480,Saving,9706462485
6607,34,Vijay,Chauhan,6661280652,Saving,9462700351
6608,1,Kavita,Nair,2493760796,Saving,9137211152
6609,46,Arjun,Yadav,8276204564,Current,9723661360
6610,64,Kavita,Pandey,7655276042,Saving,9636648054
6611,20,Vijay,Bhattacharya,9512082353,Current,9410157225
6612,82,Kavita,Deshmukh,8583014166,Saving,9211408167
6613,27,Anjali,Nair,2949177201,Saving,9735785847
6614,45,Swati,Joshi,1259216913,Current,9315641552
6615,20,Manish,Deshmukh,5867758207,Saving,9187264408
6616,93,Suresh,Pandey,9147990073,Saving,9123584924
6617,91,Anjali,Yadav,2946002475,Saving,9224115631
6618,74,Swati,Kulkarni,9740555500,Saving,9100975930
6619,28,Anjali,Bhattacharya,1179785402,Current,9623617479
6620,27,Meena,Yadav,8152640081,Current,9149651396
6621,43,Manish,Yadav,1107700465,Saving,9601484765
6622,42,Swati,Kulkarni,6579135150,Saving,9346291211
6623,71,Suresh,Bhattacharya,5422825842,Saving,9203661184
6624,67,Manish,Das,3464146764,Saving,9666666293
6625,7,Swati,Pandey,3749117904,Current,9652176754
6626,20,Manish,Das,9981400091,Saving,9301447308
6627,60,Anjali,Das,3939759495,Saving,9820662089
6628,67,Rohan,Chauhan,4675725210,Current,9398388203
6629,52,Anjali,Bansal,3826335031,Current,9312798237
6630,26,Rohan,Joshi,8615576893,Saving,9896764279
6631,62,Vijay,Chauhan,8381118744,Saving,9587558909
6632,19,Deepa,Chauhan,3546165893,Saving,9805491922
6633,7,Arjun,Das,7833458942,Saving,9238889957
6634,87,Swati,Yadav,6871431403,Current,9152571331
6635,27,Swati,Bansal,8397709064,Saving,9831166945
6636,74,Rohan,Bansal,3846842678,Saving,9378790110
6637,41,Suresh,Das,9053253397,Saving,9935548593
6638,79,Manish,Deshmukh,8915137400,Saving,9136046399
6639,42,Deepa,Deshmukh,7459157895,Saving,9746459442
6640,82,Suresh,Deshmukh,3541043379,Current,9879357483
6641,35,Vijay,Nair,6912312104,Saving,9445028548
6642,39,Manish,Bansal,1799295234,Current,9670011016
6643,76,Vijay,Bhattacharya,2434774949,Saving,9639723256
6644,61,Vijay,Chauhan,8732042410,Current,9703186185
6645,37,Vijay,Chauhan,1960331409,Current,9410095159
6646,50,Manish,Das,1722801770,Current,9953779181
6647,37,Rohan,Bansal,9743624590,Saving,9882500827
6648,22,Vijay,Nair,8976612209,Saving,9581135394
6649,99,Deepa,Das,9850059842,Saving,9696047636
6650,36,Rohan,Das,6224692723,Saving,9971059506
6651,97,Meena,Bansal,7755536883,Saving,9674954365
6652,38,Manish,Joshi,8367778765,Saving,9808444056
6653,80,Suresh,Nair,3301569776,Current,9564269590
6654,51,Manish,Nair,1885693163,Saving,9537930388
6655,42,Kavita,Pandey,7054468636,Current,9825096777
6656,8,Kavita,Pandey,6745663548,Saving,9756577965
6657,90,Meena,Joshi,2687688241,Current,9653904647
6658,5,Anjali,Bhattacharya,1252878243,Saving,9879461588
6659,78,Kavita,Pandey,9749247064,Saving,9734394603
6660,54,Deepa,Joshi,5221067852,Saving,9442890068
6661,63,Kavita,Chauhan,2674228146,Current,9862762078
6662,23,Manish,Chauhan,6743191982,Saving,9489943312
6663,70,Arjun,Pandey,5203315200,Current,9730272938
6664,10,Suresh,Chauhan,2722656174,Saving,9806188615
6665,5,Anjali,Bhattacharya,3351044182,Saving,9925770624
6666,71,Rohan,Chauhan,4652584204,Saving,9624788081
6667,71,Meena,Bhattacharya,1422216526,Current,9524928483
6668,74,Rohan,Deshmukh,3609980184,Saving,9800718682
6669,67,Meena,Pandey,4438917777,Current,9639007829
6670,62,Arjun,Bansal,7917595162,Saving,9901317531
6671,85,Anjali,Nair,7635355146,Current,9987884389
6672,16,Anjali,Yadav,9324660280,Saving,9670516530
6673,54,Suresh,Nair,4667887802,Current,9627677224
6674,2,Meena,Joshi,2783980363,Saving,9151341517
6675,65,Suresh,Deshmukh,9517581765,Saving,9328971528
6676,75,Kavita,Joshi,8920990785,Saving,9676676216
6677,57,Meena,Chauhan,8779725947,Saving,9323391429
6678,38,Meena,Deshmukh,9889132085,Saving,9934184896
6679,56,Manish,Deshmukh,3704221895,Current,9271378428
6680,54,Swati,Yadav,2051319795,Saving,9659590304
6681,36,Anjali,Bhattacharya,3180949625,Saving,9890851403
6682,36,Arjun,Bhattacharya,1581359342,Current,9346101095
6683,67,Kavita,Das,1705753390,Saving,9940959021
6684,74,Anjali,Bhattacharya,8966666566,Saving,9434389571
6685,55,Rohan,Joshi,5778256928,Saving,9943735940
6686,47,Meena,Joshi,6050247959,Saving,9416482359
6687,45,Kavita,Joshi,7309159327,Saving,9489190804
6688,10,Kavita,Bansal,9704280831,Current,9158312646
6689,75,Arjun,Deshmukh,7233314074,Current,9404671485
6690,1,Manish,Chauhan,9249839520,Saving,9653484121
6691,2,Rohan,Bansal,2918172478,Saving,9851329376
6692,59,Rohan,Deshmukh,1885644266,Current,9252069895
6693,55,Meena,Das,3349019741,Current,9883042646
6694,93,Swati,Pandey,4361369640,Saving,9995774618
6695,18,Anjali,Kulkarni,8508724675,Saving,9448550158
6696,42,Kavita,Nair,7579088970,Saving,9405133650
6697,36,Meena,Bansal,9389321694,Saving,9774391086
6698,9,Suresh,Nair,8964772193,Saving,9739411025
6699,45,Vijay,Joshi,8658563801,Saving,9644786122
6700,93,Meena,Yadav,6681862321,Saving,9888896561
6701,98,Meena,Pandey,5171806015,Saving,9275435717
6702,98,Anjali,Bansal,6578557423,Saving,9566653213
6703,12,Rohan,Bhattacharya,3310820451,Current,9376543515
6704,55,Meena,Pandey,2063310584,Saving,9399330461
6705,83,Swati,Joshi,6540097503,Current,9698518811
6706,30,Arjun,Pandey,6052603461,Saving,9556784821
6707,40,Suresh,Deshmukh,6484337334,Saving,9480501605
6708,57,Manish,Deshmukh,2074673994,Saving,9174041280
6709,56,Kavita,Deshmukh,3458001218,Current,9453159915
6710,91,Deepa,Yadav,6460432572,Saving,9757744192
6711,32,Suresh,Chauhan,3227947965,Saving,9203659203
6712,35,Meena,Das,9073360971,Saving,9815517220
6713,30,Deepa,Das,2293505633,Saving,9120228389
6714,56,Deepa,Nair,7550502796,Current,9662518049
6715,86,Arjun,Kulkarni,5880397405,Saving,9559384741
6716,2,Vijay,Joshi,3214969256,Saving,9735565201
6717,19,Arjun,Bansal,7210395458,Current,9378070902
6718,39,Vijay,Das,3546707007,Saving,9831646572
6719,61,Vijay,Kulkarni,2070046370,Saving,9245795465
6720,19,Swati,Joshi,5057885976,Saving,9703299074
6721,40,Meena,Chauhan,2891331982,Saving,9530976828
6722,9,Deepa,Nair,2648518527,Saving,9569333468
6723,60,Anjali,Pandey,1302662245,Saving,9277964458
6724,99,Deepa,Joshi,1553504644,Saving,9730766511
6725,77,Kavita,Das,7432766805,Saving,9353616633
6726,92,Rohan,Pandey,3803193354,Saving,9544994566
6727,17,Kavita,Pandey,6128795387,Current,9463546284
6728,34,Kavita,Bhattacharya,1386733940,Current,9715477806
6729,90,Meena,Kulkarni,5545873378,Saving,9734078078
6730,41,Deepa,Kulkarni,4014019285,Saving,9746337943
6731,82,Deepa,Deshmukh,5897435599,Saving,9807753567
6732,73,Meena,Kulkarni,6208264714,Saving,9741733187
6733,66,Arjun,Das,8971014297,Saving,9214720337
6734,33,Manish,Bansal,8721738478,Saving,9254755968
6735,50,Arjun,Das,3118585419,Saving,9336260157
6736,65,Anjali,Yadav,9561946591,Current,9351776535
6737,80,Manish,Das,8336322304,Saving,9727417013
6738,49,Meena,Kulkarni,4148343528,Saving,9691105218
6739,67,Anjali,Bansal,2480653021,Current,9123566602
6740,78,Manish,Joshi,2562029211,Saving,9394662802
6741,8,Deepa,Das,7665481394,Current,9632961999
6742,7,Arjun,Joshi,9155009592,Saving,9654612526
6743,43,Kavita,Yadav,7071078373,Saving,9144367517
6744,98,Kavita,Das,3352133720,Saving,9882125776
6745,39,Meena,Das,8992098737,Current,9813750086
6746,83,Rohan,Nair,5476459570,Saving,9627470799
6747,19,Vijay,Das,5292567323,Saving,9131880112
6748,21,Manish,Das,6159406616,Saving,9750160552
6749,72,Deepa,Joshi,7514737931,Current,9208773672
6750,50,Meena,Joshi,7488514113,Saving,9325556056
6751,2,Deepa,Kulkarni,3138800409,Current,9372922409
6752,50,Swati,Nair,7559249664,Saving,9451930267
6753,89,Manish,Deshmukh,3842405659,Current,9981303747
6754,87,Swati,Bansal,7474983486,Saving,9975236885
6755,34,Vijay,Yadav,1794926046,Saving,9447224040
6756,31,Vijay,Joshi,7381780967,Current,9569061552
6757,15,Meena,Yadav,9346034761,Saving,9593681536
6758,82,Manish,Chauhan,4656347413,Saving,9522487318
6759,93,Manish,Chauhan,7078746092,Current,9839751009
6760,21,Suresh,Bhattacharya,6404828305,Saving,9593394321
6761,4,Anjali,Bansal,2227662274,Saving,9169015030
6762,61,Swati,Bhattacharya,3630042058,Current,9671053215
6763,3,Deepa,Kulkarni,7471469661,Current,9522153004
6764,18,Suresh,Bhattacharya,2757983947,Current,9420386225
6765,17,Swati,Bansal,6908972392,Saving,9494589302
6766,73,Anjali,Yadav,1441323477,Current,9607202235
6767,24,Deepa,Kulkarni,2943217066,Saving,9935752905
6768,100,Suresh,Chauhan,5981186516,Current,9968340877
6769,30,Vijay,Joshi,4183913378,Saving,9279199250
6770,99,Arjun,Yadav,1005530768,Saving,9628283813
6771,76,Meena,Deshmukh,8055043533,Current,9649556524
6772,20,Vijay,Chauhan,5495833879,Current,9549236632
6773,69,Kavita,Bansal,1905377660,Saving,9556165703
6774,31,Manish,Joshi,1859627902,Saving,9712742326
6775,66,Deepa,Joshi,2691223223,Current,9773327279
6776,76,Meena,Yadav,9122108429,Saving,9864460219
6777,56,Meena,Nair,2760088524,Current,9321765331
6778,39,Manish,Kulkarni,2792089806,Saving,9815943059
6779,21,Manish,Pandey,3045903633,Saving,9175905654
6780,77,Suresh,Yadav,3086943576,Saving,9199853293
6781,85,Arjun,Joshi,7473587573,Current,9190263155
6782,55,Anjali,Bansal,2044640778,Saving,9401869085
6783,4,Arjun,Joshi,1643552648,Current,9106673764
6784,99,Manish,Bansal,9732016382,Current,9336918224
6785,61,Manish,Pandey,4258165100,Current,9495064374
6786,86,Meena,Yadav,1466062525,Saving,9175078989
6787,45,Vijay,Deshmukh,7917712309,Saving,9368782658
6788,44,Rohan,Das,6787671528,Saving,9141756270
6789,59,Manish,Bansal,6573374921,Saving,9250994312
6790,78,Swati,Das,7664962595,Saving,9843947992
6791,74,Manish,Bhattacharya,8598221430,Current,9229021798
6792,66,Suresh,Kulkarni,5320218207,Saving,9645662049
6793,48,Suresh,Das,2421129073,Current,9338105854
6794,2,Kavita,Pandey,8213749451,Current,9901235308
6795,58,Vijay,Nair,4623178092,Saving,9538401663
6796,45,Anjali,Deshmukh,7342951293,Saving,9258338998
6797,13,Kavita,Yadav,1429318895,Saving,9821513393
6798,22,Kavita,Chauhan,5346419339,Current,9320500938
6799,85,Meena,Deshmukh,2117414816,Saving,9443113224
6800,57,Manish,Das,6839076102,Saving,9632766113
6801,5,Arjun,Bhattacharya,9391068165,Current,9203005161
6802,93,Kavita,Joshi,9812949021,Saving,9179979085
6803,59,Manish,Joshi,2393631445,Saving,9996008671
6804,29,Arjun,Bhattacharya,7094108976,Current,9766753537
6805,5,Suresh,Deshmukh,4063241673,Current,9395949789
6806,94,Deepa,Yadav,9343945059,Current,9223173661
6807,81,Vijay,Deshmukh,4139826363,Saving,9103762609
6808,85,Kavita,Joshi,7931814696,Saving,9753682728
6809,40,Anjali,Chauhan,5695509705,Saving,9520442594
6810,34,Meena,Deshmukh,1398985168,Saving,9464032837
6811,3,Arjun,Chauhan,2234957398,Current,9820552060
6812,36,Rohan,Pandey,2846323130,Saving,9991937866
6813,59,Meena,Deshmukh,8723232677,Saving,9899175987
6814,22,Manish,Das,1463883727,Current,9109529716
6815,48,Kavita,Pandey,5500019911,Saving,9352010057
6816,63,Deepa,Bansal,1611226498,Saving,9248185629
6817,10,Anjali,Chauhan,9537206926,Current,9969831531
6818,81,Anjali,Kulkarni,4130170707,Saving,9770166229
6819,22,Suresh,Joshi,3827909322,Current,9443182990
6820,60,Anjali,Nair,5558132237,Saving,9981009533
6821,26,Vijay,Deshmukh,1119963329,Current,9389763825
6822,12,Arjun,Joshi,9575293883,Current,9850215896
6823,38,Suresh,Bhattacharya,1365481178,Saving,9569272532
6824,61,Swati,Deshmukh,1389412801,Current,9150020400
6825,30,Vijay,Chauhan,8303740517,Saving,9570894626
6826,38,Anjali,Joshi,6136391538,Saving,9667331189
6827,74,Meena,Kulkarni,6683943238,Current,9605541813
6828,48,Deepa,Nair,8817136318,Current,9342473805
6829,85,Kavita,Bansal,7416987852,Saving,9199499036
6830,55,Kavita,Bhattacharya,9178001051,Saving,9859707322
6831,3,Vijay,Chauhan,3529262342,Saving,9552869942
6832,31,Arjun,Bhattacharya,7660779791,Saving,9217999223
6833,44,Rohan,Kulkarni,3477692035,Saving,9705687131
6834,35,Deepa,Das,2654109808,Saving,9130261456
6835,96,Meena,Joshi,6074569483,Saving,9734662315
6836,79,Suresh,Yadav,5780533586,Saving,9240594150
6837,78,Anjali,Das,5224298010,Saving,9908888255
6838,25,Anjali,Yadav,6850188357,Saving,9929129653
6839,10,Meena,Yadav,4634141926,Saving,9787641947
6840,95,Meena,Joshi,3211416667,Saving,9974638828
6841,83,Manish,Pandey,9221431083,Saving,9376607822
6842,49,Meena,Bhattacharya,2932359112,Current,9560081446
6843,5,Rohan,Bansal,8675837466,Current,9446414384
6844,44,Manish,Yadav,4318645906,Saving,9831034243
6845,79,Manish,Chauhan,8737603604,Current,9829149505
6846,65,Manish,Chauhan,7624275338,Current,9509528474
6847,84,Meena,Bansal,2996087756,Current,9316388297
6848,28,Suresh,Das,1981385613,Saving,9158438034
6849,23,Vijay,Nair,4398757838,Saving,9754050862
6850,9,Anjali,Kulkarni,1317864984,Saving,9100414470
6851,36,Arjun,Nair,3662080206,Saving,9563592015
6852,59,Arjun,Deshmukh,9024546882,Saving,9360940561
6853,8,Anjali,Pandey,2989651131,Current,9395616769
6854,49,Meena,Yadav,9389235484,Saving,9353510773
6855,74,Manish,Pandey,9179528425,Saving,9619074937
6856,61,Deepa,Joshi,3050375521,Saving,9244273749
6857,5,Suresh,Das,3220444165,Saving,9395266613
6858,90,Vijay,Bhattacharya,6694721517,Saving,9969586495
6859,5,Anjali,Bansal,9615648602,Saving,9247620224
6860,3,Deepa,Chauhan,2993797780,Saving,9525110493
6861,52,Manish,Chauhan,7480036821,Saving,9625884531
6862,44,Deepa,Yadav,2474991933,Saving,9102132275
6863,58,Rohan,Chauhan,3488054978,Current,9288455151
6864,18,Manish,Das,4694525888,Saving,9792652077
6865,35,Vijay,Yadav,4609393483,Saving,9740312760
6866,6,Anjali,Das,7593422822,Saving,9899723183
6867,76,Vijay,Yadav,3237342152,Saving,9777782597
6868,18,Deepa,Pandey,6026841139,Saving,9414334802
6869,5,Kavita,Nair,2694536889,Saving,9333312853
6870,92,Arjun,Joshi,2976411599,Saving,9112372002
6871,68,Swati,Yadav,1738322629,Saving,9192823754
6872,38,Anjali,Nair,5766564302,Saving,9472537860
6873,99,Deepa,Yadav,9291033897,Saving,9710654169
6874,9,Vijay,Chauhan,1505927855,Saving,9104281652
6875,60,Swati,Chauhan,2526123808,Saving,9974158854
6876,2,Swati,Kulkarni,2420197551,Saving,9266318551
6877,52,Suresh,Deshmukh,2386800991,Saving,9449935226
6878,86,Manish,Bhattacharya,4015060590,Saving,9544858213
6879,30,Rohan,Yadav,8046280226,Saving,9426669442
6880,32,Manish,Deshmukh,4851837956,Saving,9185902640
6881,31,Vijay,Kulkarni,2293811510,Saving,9527197965
6882,72,Vijay,Joshi,4489305393,Current,9262943804
6883,72,Manish,Pandey,9346991967,Saving,9228532007
6884,82,Arjun,Yadav,6979251794,Saving,9962078824
6885,60,Arjun,Deshmukh,5423755326,Current,9604975146
6886,51,Deepa,Nair,5158912408,Current,9831379295
6887,13,Meena,Deshmukh,3151090594,Saving,9685741576
6888,41,Manish,Das,9525934913,Current,9835138422
6889,87,Swati,Kulkarni,8887147639,Saving,9881254814
6890,40,Vijay,Yadav,3763375751,Saving,9795039231
6891,59,Deepa,Bhattacharya,5867499650,Current,9694670233
